user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
393177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
393197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
393292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
393600,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
393880,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
393891,6.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0
393930,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394157,3.0,6.0,6.0,6.0,0.0,6.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
394240,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
394478,48.0,15.0,12.0,24.0,6.0,15.0,0.0,21.0,36.0,0.0,3.0,12.0,0.0,3.0
394548,9.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0
394582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
394627,6.0,3.0,0.0,6.0,0.0,0.0,0.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0
394688,9.0,12.0,6.0,15.0,0.0,9.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
394909,3.0,3.0,0.0,0.0,0.0,6.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,0.0
394939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
394975,18.0,12.0,3.0,21.0,0.0,15.0,0.0,6.0,18.0,3.0,0.0,0.0,0.0,0.0
394980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
395034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
395163,9.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0
395268,0.0,9.0,3.0,12.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
395369,6.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0
395387,21.0,0.0,3.0,15.0,0.0,3.0,0.0,0.0,27.0,3.0,0.0,3.0,0.0,3.0
395446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
395520,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
395597,27.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,3.0,0.0,0.0
395649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
395715,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
395888,12.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0
396016,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
396335,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396370,0.0,6.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
396406,12.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
396482,9.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
396583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
396640,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
396776,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0
396859,27.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,21.0,0.0,0.0,6.0,0.0,0.0
396928,8.0,6.0,3.0,17.0,0.0,3.0,0.0,15.0,5.0,0.0,3.0,3.0,0.0,6.0
396947,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
397020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397051,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
397091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
397099,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
397115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
397207,3.0,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
397219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
397249,9.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0
397283,9.0,3.0,3.0,12.0,0.0,3.0,0.0,3.0,9.0,2.0,0.0,3.0,0.0,0.0
397404,0.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
397480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
397495,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
397562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
397563,0.0,3.0,6.0,0.0,3.0,12.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,3.0
397653,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0
397681,23.0,3.0,6.0,14.0,0.0,8.0,0.0,9.0,14.0,0.0,2.0,3.0,0.0,0.0
397856,3.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,3.0,0.0,6.0,3.0,0.0,3.0
397886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
397890,3.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,3.0,0.0,6.0,0.0,0.0,0.0
397932,15.0,9.0,0.0,15.0,3.0,0.0,0.0,9.0,15.0,0.0,0.0,9.0,3.0,0.0
398093,15.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
398462,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,0.0,0.0
398547,30.0,3.0,3.0,15.0,0.0,9.0,0.0,18.0,27.0,0.0,3.0,0.0,0.0,0.0
398585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
398601,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
398653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
398717,3.0,9.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0
398718,12.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,6.0,3.0,0.0,0.0
398885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
398912,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
398950,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
399040,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
399244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
399280,4.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
399341,9.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
399383,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0
399457,6.0,6.0,12.0,3.0,9.0,9.0,0.0,6.0,6.0,3.0,0.0,9.0,0.0,3.0
399473,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399516,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
399934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
399965,30.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,36.0,0.0,3.0,3.0,0.0,0.0
399994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
400043,9.0,15.0,0.0,9.0,0.0,17.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0
400048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
400151,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
400290,6.0,3.0,0.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,3.0,0.0,0.0,0.0
400527,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,3.0,3.0,0.0,0.0
400707,6.0,3.0,3.0,6.0,0.0,3.0,0.0,3.0,6.0,2.0,0.0,3.0,0.0,0.0
400722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
400739,0.0,9.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
400817,3.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
400886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
401272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
401442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
401586,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401651,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
401816,6.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,9.0,0.0,6.0
401843,12.0,0.0,0.0,3.0,0.0,15.0,0.0,9.0,6.0,0.0,0.0,9.0,0.0,0.0
401858,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
402009,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
402055,0.0,0.0,3.0,12.0,0.0,12.0,0.0,15.0,3.0,0.0,6.0,0.0,0.0,0.0
402135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
402165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
402464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
402536,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
402720,27.0,3.0,0.0,6.0,0.0,3.0,0.0,6.0,27.0,0.0,3.0,9.0,0.0,0.0
402726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
402751,39.0,0.0,0.0,12.0,0.0,6.0,0.0,3.0,36.0,0.0,3.0,15.0,0.0,0.0
402787,3.0,12.0,0.0,9.0,3.0,9.0,0.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0
402958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
403062,12.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0
403088,15.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,6.0,0.0,0.0
403135,12.0,6.0,12.0,15.0,3.0,9.0,0.0,18.0,9.0,0.0,0.0,12.0,9.0,0.0
403174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
403340,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
403404,0.0,3.0,6.0,3.0,3.0,15.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
403517,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
403519,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
403528,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
403565,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
403587,21.0,0.0,6.0,12.0,3.0,21.0,0.0,18.0,18.0,0.0,3.0,18.0,3.0,12.0
403626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
403648,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
403710,6.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
403781,3.0,3.0,3.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0
403830,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
403831,6.0,0.0,0.0,9.0,0.0,15.0,0.0,6.0,12.0,0.0,0.0,9.0,9.0,3.0
403839,21.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,3.0
404010,48.0,15.0,3.0,21.0,3.0,21.0,0.0,15.0,36.0,0.0,3.0,18.0,0.0,9.0
404075,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
404112,21.0,0.0,0.0,18.0,0.0,15.0,0.0,21.0,24.0,0.0,6.0,3.0,0.0,0.0
404399,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
404494,6.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
404514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
404565,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404632,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404641,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
404804,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
404819,6.0,12.0,15.0,15.0,9.0,6.0,0.0,15.0,6.0,0.0,0.0,9.0,0.0,0.0
404836,24.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,30.0,0.0,0.0,6.0,3.0,0.0
405050,0.0,12.0,0.0,9.0,0.0,15.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
405183,12.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,3.0,3.0,0.0,3.0
405184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
405610,12.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,12.0,0.0,0.0,15.0,3.0,0.0
405643,18.0,0.0,0.0,18.0,0.0,9.0,0.0,6.0,21.0,0.0,3.0,0.0,0.0,0.0
405704,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
405832,21.0,12.0,0.0,12.0,0.0,6.0,0.0,6.0,21.0,0.0,0.0,3.0,0.0,0.0
405920,9.0,3.0,0.0,3.0,0.0,12.0,0.0,5.0,9.0,0.0,3.0,0.0,0.0,0.0
406109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
406198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
406451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
406457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
406533,3.0,3.0,3.0,3.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
406636,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
406742,6.0,3.0,0.0,3.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
406756,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406810,15.0,9.0,3.0,15.0,0.0,12.0,0.0,24.0,9.0,0.0,3.0,3.0,0.0,3.0
406839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
406940,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406947,12.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
407035,9.0,2.0,0.0,6.0,0.0,8.0,0.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0
407181,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0
407213,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,9.0,0.0
407222,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
407320,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0
407420,18.0,0.0,0.0,6.0,0.0,3.0,0.0,6.0,18.0,3.0,0.0,6.0,0.0,3.0
407643,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
407753,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,3.0,3.0,0.0,0.0
407886,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0
408125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
408518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
408764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
408786,3.0,3.0,0.0,6.0,0.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
408797,12.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0
408802,30.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,6.0,0.0,0.0
408822,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408825,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0
408877,0.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,3.0
408898,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0
408901,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
408938,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
409070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
409098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
409101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
409149,9.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
409189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
409205,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409229,12.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0
409282,15.0,3.0,9.0,3.0,12.0,3.0,0.0,3.0,9.0,0.0,0.0,15.0,0.0,0.0
409401,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
409455,21.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,18.0,0.0,0.0,3.0,0.0,0.0
409471,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
409607,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0
409676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
409704,3.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
409708,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
409785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
409997,15.0,3.0,0.0,9.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,9.0,0.0,0.0
410016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
410060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
410220,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0
410434,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410470,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
410480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
410516,27.0,3.0,0.0,9.0,0.0,6.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
410740,9.0,0.0,0.0,5.0,0.0,3.0,0.0,9.0,9.0,0.0,3.0,0.0,0.0,0.0
410758,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
410772,9.0,6.0,3.0,9.0,0.0,9.0,0.0,12.0,6.0,3.0,9.0,9.0,3.0,0.0
410873,3.0,6.0,3.0,3.0,0.0,3.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0
410924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
411213,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0
411233,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
411312,3.0,12.0,0.0,12.0,0.0,24.0,0.0,15.0,6.0,0.0,3.0,0.0,0.0,0.0
411488,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
411554,6.0,3.0,3.0,6.0,0.0,15.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
411563,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,6.0,0.0
411575,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
411645,30.0,0.0,0.0,6.0,0.0,6.0,0.0,3.0,30.0,0.0,0.0,6.0,0.0,0.0
411671,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,3.0
411779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
411835,3.0,3.0,0.0,0.0,0.0,9.0,0.0,15.0,3.0,0.0,6.0,0.0,0.0,0.0
411962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
411977,9.0,3.0,0.0,9.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0
412024,3.0,6.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0
412162,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
412198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
412347,6.0,9.0,0.0,6.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
412368,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
412426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
